CGATS.17

ORIGINATOR	"i1Profiler - X-Rite, Inc."
INSTRUMENTATION	"i1Pro 2 ; Serial number 1004797"
DESCRIPTOR	"Chart 522 Patches"
MEASUREMENT_SOURCE	"MeasurementCondition=M2	Filter=UVcut"
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"UV"
WEIGHTING_FUNCTION	"ILLUMINANT,	D50"
WEIGHTING_FUNCTION	"OBSERVER,	2 degree"
KEYWORD	"DEVCALSTD"
DEVCALSTD	"XRGA"
CREATED		"2020-05-23T20:32:52"

NUMBER_OF_FIELDS	47
BEGIN_DATA_FORMAT
SAMPLE_ID	SAMPLE_NAME	RGB_R	RGB_G	RGB_B	XYZ_X	XYZ_Y	XYZ_Z	LAB_L	LAB_A	LAB_B	SPECTRAL_NM380	SPECTRAL_NM390	SPECTRAL_NM400	SPECTRAL_NM410	SPECTRAL_NM420	SPECTRAL_NM430	SPECTRAL_NM440	SPECTRAL_NM450	SPECTRAL_NM460	SPECTRAL_NM470	SPECTRAL_NM480	SPECTRAL_NM490	SPECTRAL_NM500	SPECTRAL_NM510	SPECTRAL_NM520	SPECTRAL_NM530	SPECTRAL_NM540	SPECTRAL_NM550	SPECTRAL_NM560	SPECTRAL_NM570	SPECTRAL_NM580	SPECTRAL_NM590	SPECTRAL_NM600	SPECTRAL_NM610	SPECTRAL_NM620	SPECTRAL_NM630	SPECTRAL_NM640	SPECTRAL_NM650	SPECTRAL_NM660	SPECTRAL_NM670	SPECTRAL_NM680	SPECTRAL_NM690	SPECTRAL_NM700	SPECTRAL_NM710	SPECTRAL_NM720	SPECTRAL_NM730	
END_DATA_FORMAT

NUMBER_OF_SETS	522
BEGIN_DATA
33	B15	    0.00	  145.00	    0.00	 0.02002	 0.04918	 0.01903	   26.50	  -45.76	   16.35	    0.0182	    0.0157	    0.0165	    0.0153	    0.0155	    0.0155	    0.0151	    0.0149	    0.0149	    0.0167	    0.0215	    0.0425	    0.0887	    0.1253	    0.1279	    0.1088	    0.0819	    0.0534	    0.0316	    0.0203	    0.0153	    0.0132	    0.0119	    0.0113	    0.0109	    0.0108	    0.0110	    0.0115	    0.0128	    0.0132	    0.0127	    0.0120	    0.0112	    0.0114	    0.0135	    0.0173	
34	B16	   36.00	  145.00	    0.00	 0.03357	 0.06204	 0.01628	   29.92	  -34.68	   25.14	    0.0104	    0.0127	    0.0129	    0.0135	    0.0135	    0.0129	    0.0129	    0.0128	    0.0128	    0.0140	    0.0176	    0.0328	    0.0720	    0.1101	    0.1221	    0.1159	    0.1008	    0.0793	    0.0576	    0.0427	    0.0340	    0.0291	    0.0257	    0.0235	    0.0231	    0.0239	    0.0260	    0.0295	    0.0340	    0.0364	    0.0353	    0.0327	    0.0296	    0.0289	    0.0329	    0.0431	
35	B17	   72.00	  145.00	    0.00	 0.06272	 0.09058	 0.01666	   36.10	  -23.47	   35.37	    0.0107	    0.0128	    0.0131	    0.0124	    0.0127	    0.0127	    0.0125	    0.0124	    0.0132	    0.0147	    0.0176	    0.0320	    0.0728	    0.1176	    0.1366	    0.1375	    0.1300	    0.1141	    0.0948	    0.0801	    0.0709	    0.0647	    0.0595	    0.0562	    0.0563	    0.0588	    0.0635	    0.0705	    0.0783	    0.0829	    0.0821	    0.0785	    0.0737	    0.0719	    0.0791	    0.0953	
36	B18	  109.00	  145.00	    0.00	 0.11019	 0.13061	 0.01770	   42.85	  -11.05	   45.90	    0.0095	    0.0103	    0.0121	    0.0125	    0.0134	    0.0129	    0.0133	    0.0133	    0.0138	    0.0153	    0.0186	    0.0329	    0.0760	    0.1262	    0.1508	    0.1585	    0.1590	    0.1507	    0.1387	    0.1319	    0.1282	    0.1251	    0.1207	    0.1179	    0.1197	    0.1241	    0.1317	    0.1416	    0.1525	    0.1589	    0.1590	    0.1560	    0.1517	    0.1508	    0.1601	    0.1794	
37	C1	  145.00	  145.00	    0.00	 0.17736	 0.18518	 0.02030	   50.12	   -0.64	   55.83	    0.0163	    0.0162	    0.0141	    0.0135	    0.0151	    0.0153	    0.0157	    0.0155	    0.0159	    0.0174	    0.0209	    0.0359	    0.0832	    0.1415	    0.1723	    0.1868	    0.1954	    0.1938	    0.1904	    0.1972	    0.2066	    0.2115	    0.2107	    0.2102	    0.2144	    0.2215	    0.2314	    0.2439	    0.2566	    0.2647	    0.2664	    0.2650	    0.2628	    0.2640	    0.2765	    0.2971	
38	C2	  182.00	  145.00	    0.00	 0.25262	 0.23640	 0.02032	   55.73	   10.77	   65.47	    0.0136	    0.0148	    0.0137	    0.0149	    0.0151	    0.0150	    0.0149	    0.0145	    0.0152	    0.0167	    0.0202	    0.0348	    0.0849	    0.1529	    0.1944	    0.2125	    0.2156	    0.2096	    0.2105	    0.2348	    0.2820	    0.3186	    0.3281	    0.3310	    0.3376	    0.3472	    0.3597	    0.3746	    0.3896	    0.3997	    0.4032	    0.4029	    0.4018	    0.4042	    0.4175	    0.4405	
39	C3	  218.00	  145.00	    0.00	 0.37486	 0.32092	 0.02111	   63.42	   22.60	   77.99	    0.0186	    0.0160	    0.0158	    0.0158	    0.0157	    0.0154	    0.0150	    0.0146	    0.0147	    0.0164	    0.0197	    0.0330	    0.0858	    0.1696	    0.2296	    0.2552	    0.2541	    0.2446	    0.2510	    0.2969	    0.3978	    0.4880	    0.5193	    0.5306	    0.5405	    0.5511	    0.5641	    0.5789	    0.5933	    0.6040	    0.6105	    0.6139	    0.6175	    0.6223	    0.6328	    0.6493	
40	C4	  255.00	  145.00	    0.00	 0.54376	 0.44095	 0.02270	   72.29	   32.52	   91.85	    0.0178	    0.0178	    0.0161	    0.0169	    0.0160	    0.0157	    0.0153	    0.0149	    0.0150	    0.0165	    0.0196	    0.0323	    0.0890	    0.1968	    0.2833	    0.3211	    0.3223	    0.3107	    0.3191	    0.3832	    0.5378	    0.7034	    0.7826	    0.8148	    0.8298	    0.8389	    0.8481	    0.8573	    0.8662	    0.8740	    0.8812	    0.8869	    0.8935	    0.8978	    0.8988	    0.9021	
41	C5	    0.00	  182.00	    0.00	 0.02376	 0.06818	 0.02328	   31.39	  -58.76	   20.82	    0.0168	    0.0149	    0.0175	    0.0171	    0.0165	    0.0162	    0.0161	    0.0157	    0.0159	    0.0178	    0.0243	    0.0561	    0.1323	    0.1946	    0.1956	    0.1603	    0.1145	    0.0698	    0.0377	    0.0223	    0.0163	    0.0135	    0.0121	    0.0114	    0.0110	    0.0109	    0.0111	    0.0117	    0.0127	    0.0133	    0.0127	    0.0118	    0.0113	    0.0115	    0.0133	    0.0179	
42	C6	   36.00	  182.00	    0.00	 0.04254	 0.09105	 0.02046	   36.19	  -48.26	   31.66	    0.0126	    0.0118	    0.0155	    0.0137	    0.0138	    0.0138	    0.0131	    0.0131	    0.0134	    0.0144	    0.0198	    0.0456	    0.1157	    0.1848	    0.2029	    0.1863	    0.1551	    0.1153	    0.0779	    0.0538	    0.0407	    0.0337	    0.0289	    0.0259	    0.0252	    0.0262	    0.0287	    0.0331	    0.0388	    0.0419	    0.0404	    0.0368	    0.0325	    0.0312	    0.0364	    0.0498	
43	C7	   72.00	  182.00	    0.00	 0.07658	 0.12635	 0.02070	   42.21	  -35.97	   41.82	    0.0151	    0.0163	    0.0151	    0.0150	    0.0143	    0.0139	    0.0138	    0.0132	    0.0133	    0.0146	    0.0188	    0.0412	    0.1103	    0.1893	    0.2205	    0.2167	    0.1972	    0.1646	    0.1283	    0.1016	    0.0846	    0.0742	    0.0661	    0.0606	    0.0603	    0.0632	    0.0689	    0.0781	    0.0887	    0.0947	    0.0930	    0.0872	    0.0798	    0.0768	    0.0857	    0.1078	
44	C8	  109.00	  182.00	    0.00	 0.12704	 0.17459	 0.02161	   48.83	  -25.03	   52.39	    0.0171	    0.0143	    0.0149	    0.0147	    0.0143	    0.0144	    0.0138	    0.0133	    0.0136	    0.0153	    0.0192	    0.0405	    0.1122	    0.2019	    0.2452	    0.2522	    0.2436	    0.2199	    0.1892	    0.1650	    0.1482	    0.1366	    0.1262	    0.1194	    0.1200	    0.1251	    0.1345	    0.1481	    0.1632	    0.1715	    0.1700	    0.1632	    0.1543	    0.1506	    0.1630	    0.1923	
45	C9	  145.00	  182.00	    0.00	 0.19467	 0.22971	 0.02184	   55.04	  -12.90	   62.88	    0.0164	    0.0135	    0.0140	    0.0131	    0.0130	    0.0137	    0.0135	    0.0136	    0.0137	    0.0152	    0.0190	    0.0390	    0.1106	    0.2067	    0.2589	    0.2764	    0.2805	    0.2691	    0.2508	    0.2392	    0.2308	    0.2234	    0.2149	    0.2096	    0.2120	    0.2196	    0.2315	    0.2478	    0.2649	    0.2750	    0.2751	    0.2697	    0.2619	    0.2598	    0.2743	    0.3046	
46	C10	  182.00	  182.00	    0.00	 0.29154	 0.30743	 0.02499	   62.29	   -1.87	   72.64	    0.0149	    0.0148	    0.0149	    0.0161	    0.0159	    0.0167	    0.0168	    0.0165	    0.0166	    0.0181	    0.0219	    0.0410	    0.1149	    0.2215	    0.2850	    0.3134	    0.3297	    0.3316	    0.3289	    0.3362	    0.3433	    0.3462	    0.3455	    0.3455	    0.3514	    0.3607	    0.3734	    0.3891	    0.4047	    0.4150	    0.4189	    0.4185	    0.4174	    0.4200	    0.4335	    0.4571	
47	C11	  218.00	  182.00	    0.00	 0.40977	 0.39764	 0.02490	   69.30	    8.24	   84.81	    0.0160	    0.0148	    0.0154	    0.0156	    0.0159	    0.0154	    0.0154	    0.0153	    0.0156	    0.0169	    0.0205	    0.0365	    0.1096	    0.2378	    0.3302	    0.3716	    0.3873	    0.3872	    0.3911	    0.4199	    0.4689	    0.5073	    0.5199	    0.5259	    0.5341	    0.5441	    0.5573	    0.5724	    0.5875	    0.5981	    0.6044	    0.6075	    0.6103	    0.6151	    0.6256	    0.6436	
48	C12	  255.00	  182.00	    0.00	 0.58349	 0.52100	 0.02650	   77.34	   20.59	   97.36	    0.0178	    0.0184	    0.0162	    0.0163	    0.0159	    0.0155	    0.0158	    0.0157	    0.0160	    0.0173	    0.0207	    0.0362	    0.1136	    0.2641	    0.3762	    0.4284	    0.4525	    0.4501	    0.4591	    0.5242	    0.6377	    0.7399	    0.7889	    0.8104	    0.8217	    0.8290	    0.8379	    0.8470	    0.8559	    0.8636	    0.8704	    0.8759	    0.8824	    0.8874	    0.8887	    0.8905	
49	C13	    0.00	  218.00	    0.00	 0.03000	 0.09324	 0.02772	   36.60	  -69.47	   26.16	    0.0149	    0.0173	    0.0175	    0.0166	    0.0169	    0.0166	    0.0163	    0.0162	    0.0164	    0.0179	    0.0273	    0.0725	    0.1824	    0.2739	    0.2749	    0.2234	    0.1585	    0.0962	    0.0510	    0.0287	    0.0196	    0.0157	    0.0135	    0.0122	    0.0118	    0.0119	    0.0123	    0.0137	    0.0157	    0.0166	    0.0159	    0.0146	    0.0131	    0.0131	    0.0157	    0.0219	
50	C14	   36.00	  218.00	    0.00	 0.05512	 0.12492	 0.02525	   41.99	  -57.33	   37.43	    0.0149	    0.0164	    0.0161	    0.0159	    0.0152	    0.0148	    0.0146	    0.0141	    0.0144	    0.0158	    0.0222	    0.0572	    0.1590	    0.2649	    0.2919	    0.2640	    0.2156	    0.1575	    0.1042	    0.0700	    0.0518	    0.0421	    0.0355	    0.0312	    0.0305	    0.0319	    0.0352	    0.0409	    0.0485	    0.0527	    0.0507	    0.0459	    0.0405	    0.0383	    0.0444	    0.0612	
51	C15	   72.00	  218.00	    0.00	 0.08877	 0.16471	 0.02515	   47.59	  -48.31	   47.16	    0.0185	    0.0156	    0.0167	    0.0153	    0.0145	    0.0146	    0.0139	    0.0135	    0.0136	    0.0153	    0.0205	    0.0516	    0.1538	    0.2760	    0.3228	    0.3092	    0.2713	    0.2174	    0.1613	    0.1203	    0.0951	    0.0802	    0.0691	    0.0622	    0.0613	    0.0645	    0.0711	    0.0819	    0.0950	    0.1018	    0.0991	    0.0915	    0.0819	    0.0776	    0.0879	    0.1138	
52	C16	  109.00	  218.00	    0.00	 0.14508	 0.22394	 0.02607	   54.44	  -37.69	   58.22	    0.0131	    0.0151	    0.0149	    0.0149	    0.0145	    0.0138	    0.0141	    0.0138	    0.0140	    0.0152	    0.0200	    0.0488	    0.1529	    0.2938	    0.3629	    0.3648	    0.3387	    0.2932	    0.2399	    0.1967	    0.1668	    0.1476	    0.1322	    0.1223	    0.1220	    0.1278	    0.1389	    0.1554	    0.1742	    0.1845	    0.1813	    0.1715	    0.1584	    0.1525	    0.1671	    0.2019	
53	C17	  145.00	  218.00	    0.00	 0.22465	 0.29838	 0.02678	   61.51	  -26.45	   69.85	    0.0167	    0.0151	    0.0155	    0.0149	    0.0137	    0.0140	    0.0134	    0.0132	    0.0137	    0.0150	    0.0195	    0.0469	    0.1545	    0.3115	    0.4002	    0.4187	    0.4074	    0.3748	    0.3312	    0.2939	    0.2661	    0.2466	    0.2298	    0.2190	    0.2201	    0.2286	    0.2431	    0.2640	    0.2867	    0.2993	    0.2975	    0.2877	    0.2737	    0.2677	    0.2852	    0.3247	
54	C18	  182.00	  218.00	    0.00	 0.32858	 0.38117	 0.02709	   68.11	  -13.29	   80.97	    0.0110	    0.0138	    0.0139	    0.0144	    0.0142	    0.0137	    0.0139	    0.0136	    0.0137	    0.0152	    0.0193	    0.0435	    0.1468	    0.3109	    0.4168	    0.4532	    0.4606	    0.4470	    0.4231	    0.4053	    0.3913	    0.3802	    0.3690	    0.3622	    0.3661	    0.3761	    0.3917	    0.4123	    0.4342	    0.4469	    0.4482	    0.4429	    0.4345	    0.4321	    0.4483	    0.4811	
55	D1	  218.00	  218.00	    0.00	 0.47535	 0.50465	 0.03007	   76.35	   -3.09	   92.92	    0.0198	    0.0178	    0.0144	    0.0144	    0.0150	    0.0156	    0.0158	    0.0154	    0.0159	    0.0175	    0.0213	    0.0444	    0.1512	    0.3351	    0.4674	    0.5252	    0.5506	    0.5559	    0.5534	    0.5590	    0.5637	    0.5663	    0.5663	    0.5680	    0.5743	    0.5831	    0.5955	    0.6099	    0.6247	    0.6355	    0.6409	    0.6436	    0.6461	    0.6493	    0.6603	    0.6765	
56	D2	  255.00	  218.00	    0.00	 0.64318	 0.62920	 0.03031	   83.40	    8.42	  104.90	    0.0151	    0.0147	    0.0140	    0.0156	    0.0155	    0.0154	    0.0155	    0.0152	    0.0157	    0.0172	    0.0209	    0.0393	    0.1368	    0.3386	    0.5035	    0.5845	    0.6277	    0.6363	    0.6442	    0.6907	    0.7503	    0.7939	    0.8155	    0.8266	    0.8341	    0.8400	    0.8478	    0.8561	    0.8641	    0.8710	    0.8773	    0.8827	    0.8889	    0.8926	    0.8937	    0.8958	
57	D3	    0.00	  255.00	    0.00	 0.04945	 0.15186	 0.03934	   45.89	  -80.99	   34.18	    0.0178	    0.0188	    0.0193	    0.0188	    0.0186	    0.0186	    0.0182	    0.0186	    0.0194	    0.0229	    0.0416	    0.1203	    0.2894	    0.4248	    0.4285	    0.3543	    0.2608	    0.1689	    0.0959	    0.0541	    0.0350	    0.0263	    0.0210	    0.0179	    0.0174	    0.0180	    0.0200	    0.0242	    0.0295	    0.0324	    0.0308	    0.0270	    0.0230	    0.0216	    0.0264	    0.0398	
58	D4	   36.00	  255.00	    0.00	 0.07318	 0.18070	 0.03141	   49.58	  -70.99	   45.80	    0.0119	    0.0174	    0.0179	    0.0161	    0.0157	    0.0157	    0.0146	    0.0139	    0.0140	    0.0155	    0.0236	    0.0716	    0.2228	    0.3979	    0.4484	    0.3987	    0.3183	    0.2303	    0.1498	    0.0956	    0.0663	    0.0511	    0.0414	    0.0354	    0.0343	    0.0364	    0.0411	    0.0494	    0.0599	    0.0655	    0.0623	    0.0556	    0.0477	    0.0440	    0.0526	    0.0753	
59	D5	   72.00	  255.00	    0.00	 0.11669	 0.23344	 0.03110	   55.43	  -60.55	   56.09	    0.0180	    0.0162	    0.0164	    0.0162	    0.0154	    0.0138	    0.0137	    0.0135	    0.0134	    0.0155	    0.0214	    0.0616	    0.2085	    0.4082	    0.4935	    0.4642	    0.3947	    0.3108	    0.2264	    0.1621	    0.1227	    0.1001	    0.0838	    0.0738	    0.0727	    0.0770	    0.0858	    0.1003	    0.1176	    0.1268	    0.1229	    0.1121	    0.0990	    0.0927	    0.1054	    0.1405	
60	D6	  109.00	  255.00	    0.00	 0.18311	 0.30396	 0.03164	   61.99	  -48.79	   67.03	    0.0144	    0.0139	    0.0163	    0.0151	    0.0147	    0.0147	    0.0140	    0.0140	    0.0136	    0.0150	    0.0202	    0.0549	    0.1968	    0.4169	    0.5393	    0.5353	    0.4802	    0.4053	    0.3233	    0.2546	    0.2078	    0.1788	    0.1568	    0.1429	    0.1421	    0.1496	    0.1635	    0.1848	    0.2093	    0.2221	    0.2179	    0.2041	    0.1862	    0.1773	    0.1955	    0.2416	
61	D7	  145.00	  255.00	    0.00	 0.27181	 0.38901	 0.03286	   68.68	  -37.16	   77.70	    0.0197	    0.0174	    0.0168	    0.0164	    0.0156	    0.0149	    0.0145	    0.0138	    0.0137	    0.0150	    0.0200	    0.0532	    0.1970	    0.4333	    0.5835	    0.6038	    0.5653	    0.5027	    0.4290	    0.3646	    0.3178	    0.2880	    0.2644	    0.2491	    0.2496	    0.2595	    0.2771	    0.3026	    0.3308	    0.3459	    0.3427	    0.3293	    0.3108	    0.3019	    0.3219	    0.3719	
62	D8	  182.00	  255.00	    0.00	 0.39265	 0.49542	 0.03340	   75.79	  -25.03	   89.59	    0.0171	    0.0157	    0.0166	    0.0158	    0.0153	    0.0148	    0.0141	    0.0134	    0.0133	    0.0150	    0.0191	    0.0498	    0.1919	    0.4411	    0.6209	    0.6711	    0.6565	    0.6138	    0.5563	    0.5044	    0.4653	    0.4400	    0.4197	    0.4071	    0.4092	    0.4198	    0.4377	    0.4627	    0.4892	    0.5040	    0.5038	    0.4947	    0.4814	    0.4754	    0.4942	    0.5377	
63	D9	  218.00	  255.00	    0.00	 0.53887	 0.61624	 0.03415	   82.71	  -13.64	  101.02	    0.0216	    0.0171	    0.0162	    0.0147	    0.0146	    0.0143	    0.0143	    0.0134	    0.0137	    0.0148	    0.0190	    0.0483	    0.1884	    0.4456	    0.6472	    0.7261	    0.7408	    0.7268	    0.6970	    0.6681	    0.6440	    0.6283	    0.6160	    0.6096	    0.6123	    0.6207	    0.6345	    0.6530	    0.6724	    0.6843	    0.6877	    0.6854	    0.6809	    0.6797	    0.6912	    0.7155	
64	D10	  255.00	  255.00	    0.00	 0.68846	 0.73400	 0.03544	   88.64	   -4.13	  110.37	    0.0203	    0.0169	    0.0160	    0.0158	    0.0159	    0.0154	    0.0149	    0.0144	    0.0144	    0.0156	    0.0197	    0.0479	    0.1870	    0.4496	    0.6671	    0.7685	    0.8092	    0.8247	    0.8264	    0.8268	    0.8236	    0.8219	    0.8225	    0.8251	    0.8295	    0.8347	    0.8429	    0.8521	    0.8613	    0.8692	    0.8764	    0.8815	    0.8879	    0.8922	    0.8922	    0.8931	
65	D11	    0.00	    0.00	   36.00	 0.00832	 0.00630	 0.01142	    5.69	    9.06	  -10.62	    0.0078	    0.0071	    0.0076	    0.0080	    0.0112	    0.0137	    0.0152	    0.0159	    0.0158	    0.0146	    0.0128	    0.0100	    0.0076	    0.0061	    0.0050	    0.0045	    0.0042	    0.0043	    0.0044	    0.0047	    0.0053	    0.0065	    0.0078	    0.0079	    0.0072	    0.0075	    0.0104	    0.0160	    0.0240	    0.0312	    0.0361	    0.0393	    0.0410	    0.0427	    0.0459	    0.0505	
66	D12	   36.00	    0.00	   36.00	 0.01759	 0.01137	 0.01119	   10.09	   19.18	   -2.71	    0.0079	    0.0097	    0.0105	    0.0111	    0.0143	    0.0168	    0.0166	    0.0154	    0.0142	    0.0124	    0.0103	    0.0086	    0.0073	    0.0061	    0.0050	    0.0047	    0.0047	    0.0048	    0.0053	    0.0072	    0.0115	    0.0180	    0.0228	    0.0249	    0.0255	    0.0267	    0.0300	    0.0350	    0.0400	    0.0439	    0.0461	    0.0472	    0.0476	    0.0487	    0.0520	    0.0563	
67	D13	   72.00	    0.00	   36.00	 0.03460	 0.02029	 0.01116	   15.64	   28.55	    6.89	    0.0093	    0.0131	    0.0143	    0.0126	    0.0171	    0.0190	    0.0173	    0.0152	    0.0131	    0.0109	    0.0093	    0.0080	    0.0071	    0.0061	    0.0054	    0.0050	    0.0049	    0.0053	    0.0062	    0.0089	    0.0194	    0.0376	    0.0503	    0.0559	    0.0590	    0.0623	    0.0672	    0.0734	    0.0795	    0.0839	    0.0861	    0.0870	    0.0876	    0.0892	    0.0939	    0.1009	
68	D14	  109.00	    0.00	   36.00	 0.06941	 0.03838	 0.01206	   23.13	   39.34	   18.56	    0.0181	    0.0180	    0.0188	    0.0178	    0.0215	    0.0223	    0.0193	    0.0156	    0.0131	    0.0110	    0.0096	    0.0084	    0.0076	    0.0067	    0.0061	    0.0057	    0.0056	    0.0060	    0.0071	    0.0111	    0.0334	    0.0777	    0.1076	    0.1208	    0.1281	    0.1345	    0.1426	    0.1522	    0.1616	    0.1683	    0.1711	    0.1716	    0.1719	    0.1739	    0.1814	    0.1939	
69	D15	  145.00	    0.00	   36.00	 0.11446	 0.06172	 0.01302	   29.84	   48.14	   28.88	    0.0268	    0.0239	    0.0248	    0.0220	    0.0262	    0.0262	    0.0208	    0.0165	    0.0131	    0.0111	    0.0098	    0.0090	    0.0083	    0.0074	    0.0069	    0.0064	    0.0064	    0.0066	    0.0078	    0.0134	    0.0510	    0.1304	    0.1833	    0.2057	    0.2176	    0.2277	    0.2393	    0.2527	    0.2662	    0.2746	    0.2778	    0.2776	    0.2765	    0.2790	    0.2902	    0.3079	
70	D16	  182.00	    0.00	   36.00	 0.17922	 0.09427	 0.01322	   36.79	   57.79	   40.60	    0.0247	    0.0281	    0.0295	    0.0254	    0.0305	    0.0291	    0.0212	    0.0161	    0.0125	    0.0102	    0.0091	    0.0086	    0.0079	    0.0072	    0.0068	    0.0063	    0.0060	    0.0064	    0.0077	    0.0144	    0.0703	    0.2010	    0.2928	    0.3326	    0.3527	    0.3672	    0.3824	    0.3989	    0.4147	    0.4254	    0.4296	    0.4300	    0.4297	    0.4333	    0.4452	    0.4641	
71	D17	  218.00	    0.00	   36.00	 0.25473	 0.13125	 0.01171	   42.95	   66.73	   53.22	    0.0335	    0.0357	    0.0347	    0.0276	    0.0296	    0.0270	    0.0184	    0.0132	    0.0104	    0.0090	    0.0082	    0.0073	    0.0067	    0.0065	    0.0062	    0.0058	    0.0055	    0.0062	    0.0076	    0.0138	    0.0828	    0.2694	    0.4170	    0.4876	    0.5222	    0.5425	    0.5592	    0.5750	    0.5894	    0.6000	    0.6062	    0.6091	    0.6118	    0.6168	    0.6260	    0.6401	
72	D18	  255.00	    0.00	   36.00	 0.34067	 0.17060	 0.00924	   48.34	   76.16	   66.19	    0.0354	    0.0374	    0.0357	    0.0266	    0.0269	    0.0208	    0.0136	    0.0098	    0.0082	    0.0069	    0.0063	    0.0057	    0.0055	    0.0054	    0.0054	    0.0050	    0.0049	    0.0056	    0.0067	    0.0112	    0.0790	    0.3089	    0.5319	    0.6642	    0.7379	    0.7772	    0.8006	    0.8165	    0.8294	    0.8396	    0.8488	    0.8562	    0.8639	    0.8699	    0.8719	    0.8726	
73	E1	    0.00	   36.00	   36.00	 0.00537	 0.00705	 0.01275	    6.37	   -5.77	  -11.24	    0.0067	    0.0076	    0.0064	    0.0074	    0.0101	    0.0124	    0.0152	    0.0161	    0.0167	    0.0174	    0.0171	    0.0165	    0.0157	    0.0142	    0.0124	    0.0106	    0.0086	    0.0066	    0.0048	    0.0039	    0.0036	    0.0034	    0.0031	    0.0032	    0.0031	    0.0032	    0.0032	    0.0034	    0.0037	    0.0040	    0.0039	    0.0037	    0.0040	    0.0041	    0.0047	    0.0054	
74	E2	   36.00	   36.00	   36.00	 0.01524	 0.01371	 0.01314	   11.76	    5.82	   -2.44	    0.0002	    0.0066	    0.0067	    0.0075	    0.0117	    0.0149	    0.0161	    0.0165	    0.0170	    0.0172	    0.0169	    0.0161	    0.0151	    0.0135	    0.0118	    0.0113	    0.0116	    0.0110	    0.0107	    0.0119	    0.0139	    0.0159	    0.0167	    0.0167	    0.0170	    0.0180	    0.0199	    0.0228	    0.0258	    0.0281	    0.0289	    0.0287	    0.0283	    0.0290	    0.0318	    0.0365	
75	E3	   72.00	   36.00	   36.00	 0.04028	 0.03093	 0.01802	   20.41	   16.53	    6.88	    0.0145	    0.0131	    0.0130	    0.0138	    0.0189	    0.0216	    0.0226	    0.0224	    0.0217	    0.0217	    0.0220	    0.0235	    0.0241	    0.0219	    0.0192	    0.0184	    0.0187	    0.0173	    0.0176	    0.0239	    0.0370	    0.0489	    0.0533	    0.0545	    0.0561	    0.0589	    0.0633	    0.0691	    0.0750	    0.0790	    0.0806	    0.0801	    0.0795	    0.0802	    0.0860	    0.0955	
76	E4	  109.00	   36.00	   36.00	 0.07745	 0.05301	 0.01799	   27.58	   27.91	   19.26	    0.0142	    0.0164	    0.0173	    0.0171	    0.0211	    0.0239	    0.0221	    0.0214	    0.0204	    0.0198	    0.0213	    0.0250	    0.0281	    0.0266	    0.0241	    0.0234	    0.0225	    0.0202	    0.0211	    0.0331	    0.0655	    0.0999	    0.1138	    0.1182	    0.1221	    0.1274	    0.1351	    0.1443	    0.1538	    0.1601	    0.1618	    0.1618	    0.1606	    0.1620	    0.1707	    0.1857	
77	E5	  145.00	   36.00	   36.00	 0.12597	 0.08028	 0.01760	   34.04	   38.02	   30.82	    0.0209	    0.0198	    0.0203	    0.0196	    0.0230	    0.0238	    0.0218	    0.0198	    0.0189	    0.0186	    0.0204	    0.0256	    0.0303	    0.0297	    0.0277	    0.0272	    0.0251	    0.0219	    0.0233	    0.0407	    0.0975	    0.1659	    0.1955	    0.2052	    0.2120	    0.2202	    0.2307	    0.2435	    0.2563	    0.2647	    0.2671	    0.2664	    0.2651	    0.2673	    0.2786	    0.2984	
78	E6	  182.00	   36.00	   36.00	 0.20112	 0.12189	 0.01883	   41.51	   48.62	   42.44	    0.0220	    0.0228	    0.0242	    0.0209	    0.0252	    0.0260	    0.0233	    0.0216	    0.0196	    0.0187	    0.0212	    0.0279	    0.0338	    0.0337	    0.0325	    0.0321	    0.0284	    0.0241	    0.0262	    0.0508	    0.1431	    0.2656	    0.3223	    0.3425	    0.3550	    0.3665	    0.3795	    0.3941	    0.4083	    0.4177	    0.4213	    0.4209	    0.4207	    0.4237	    0.4360	    0.4580	
79	E7	  218.00	   36.00	   36.00	 0.28976	 0.17098	 0.01950	   48.38	   57.39	   53.61	    0.0300	    0.0276	    0.0266	    0.0238	    0.0277	    0.0277	    0.0245	    0.0214	    0.0191	    0.0186	    0.0215	    0.0294	    0.0372	    0.0390	    0.0389	    0.0386	    0.0332	    0.0274	    0.0302	    0.0623	    0.1929	    0.3788	    0.4727	    0.5087	    0.5277	    0.5415	    0.5556	    0.5703	    0.5846	    0.5949	    0.6006	    0.6031	    0.6056	    0.6098	    0.6197	    0.6369	
80	E8	  255.00	   36.00	   36.00	 0.41597	 0.23642	 0.02019	   55.73	   68.63	   65.60	    0.0405	    0.0339	    0.0306	    0.0272	    0.0304	    0.0289	    0.0246	    0.0217	    0.0195	    0.0188	    0.0220	    0.0307	    0.0403	    0.0419	    0.0415	    0.0409	    0.0351	    0.0284	    0.0317	    0.0713	    0.2442	    0.5137	    0.6758	    0.7549	    0.7957	    0.8169	    0.8316	    0.8431	    0.8537	    0.8623	    0.8705	    0.8771	    0.8845	    0.8900	    0.8917	    0.8954	
